"age","gender","marital_status","years_edu","educ_level","income_decile","religiosity","life_satisfaction","happiness","health_status","social_meetings","trust_people","value_safe","value_free","value_tradition","value_fun","attend_relig","pray_freq","social_activity","internet_use","internet_time"
65,2,5,16,321,3,2,8,3,2,6,7,2,2,5,4,6,6,2,5,60
76,2,6,13,321,3,8,8,5,2,6,5,4,2,3,3,3,1,3,5,120
36,1,6,15,520,6,0,8,8,2,6,6,2,1,6,2,7,7,3,5,540
71,2,4,15,620,5,5,10,8,1,6,5,3,2,5,3,7,6,2,5,60
32,2,6,17,620,9,5,8,8,2,6,4,2,2,2,2,7,7,3,5,90
49,1,6,11,212,3,0,5,3,2,5,4,3,1,2,2,7,7,1,5,300
67,2,4,12,322,2,8,8,8,1,6,5,2,1,2,2,5,3,5,4,20
43,2,6,13,322,9,0,6,6,3,4,7,1,3,4,4,7,7,3,5,600
49,1,6,26,720,8,6,6,8,3,6,5,2,1,5,5,7,7,2,5,330
59,1,1,13,322,7,8,9,9,3,4,4,3,2,3,3,3,1,3,5,75
26,1,6,16,720,7,5,5,5,3,7,8,3,4,3,4,7,7,3,5,120
22,2,6,17,312,9,7,9,7,2,5,3,3,1,2,2,3,1,3,5,720
71,2,5,12,212,2,0,7,7,2,6,3,1,1,6,2,6,7,4,4,60
27,2,6,17,720,2,0,10,10,1,6,8,3,1,5,1,7,7,3,5,240
35,2,4,13,422,10,6,9,9,2,7,2,1,1,2,3,4,6,3,5,30
24,2,6,17,520,1,9,6,7,2,6,3,4,1,4,3,3,1,2,5,270
56,2,5,14,520,6,4,6,5,4,4,3,1,2,1,6,5,2,2,5,300
61,1,4,12,322,4,6,8,9,3,4,4,2,4,4,5,5,5,3,4,60
41,1,6,16,610,5,4,7,7,3,7,7,1,1,2,1,6,5,4,5,150
31,1,6,15,423,5,8,9,9,2,6,4,5,1,2,4,5,2,2,5,600
21,2,6,12,213,2,8,9,7,1,6,5,1,2,2,2,5,1,3,5,150
19,1,6,10,213,5,1,8,8,2,6,7,1,1,3,4,7,7,3,5,720
23,2,6,16,312,9,9,8,8,1,5,6,5,1,5,2,6,1,2,5,690
16,2,6,9,113,4,8,10,8,1,6,4,2,2,4,3,2,6,1,5,135
63,2,4,13,322,1,7,9,9,2,3,5,4,1,2,3,4,1,2,5,120
32,1,6,20,720,9,5,9,8,3,6,3,6,2,4,2,7,6,4,5,660
50,2,1,12,322,2,0,5,5,4,2,2,2,2,2,4,7,7,2,5,60
73,1,6,12,322,2,0,10,10,1,7,0,1,1,6,1,7,7,2,4,60
36,1,6,26,720,10,5,7,7,2,6,7,2,2,2,3,5,5,3,5,240
87,1,5,13,610,8,6,10,10,3,2,6,2,1,2,4,6,1,4,5,90
55,1,6,9,322,2,5,7,8,3,6,5,2,2,2,4,6,6,3,5,15
35,1,6,14,313,3,0,6,7,2,2,7,3,2,6,2,7,7,2,5,360
43,1,6,19,800,10,5,8,8,2,4,8,2,2,3,5,6,6,2,5,90
19,2,6,13,313,10,8,8,8,1,6,0,1,1,1,3,5,2,3,5,510
22,2,6,12,322,9,0,8,9,2,7,2,3,2,2,2,6,7,2,5,330
39,1,6,13,322,4,6,8,8,2,7,7,2,2,2,2,3,2,4,5,60
39,1,6,22,720,5,1,10,10,2,3,2,2,1,5,3,7,7,2,5,180
29,2,6,20,610,3,3,6,8,1,5,7,2,3,3,4,6,6,2,5,150
37,2,4,15,322,9,6,7,7,3,3,4,2,3,2,4,6,4,2,5,60
27,2,6,15,423,10,2,8,9,2,6,5,3,1,6,2,5,7,4,5,240
25,2,6,15,423,8,0,5,4,3,3,7,5,3,6,1,7,7,2,5,330
16,2,6,9,212,10,1,7,8,2,5,5,2,1,6,1,7,7,2,5,180
56,2,5,14,321,3,4,10,7,3,7,7,2,2,2,2,6,4,2,4,60
20,1,6,13,213,10,1,10,8,2,4,5,3,1,6,1,7,7,2,5,300
42,1,6,20,720,9,4,8,8,2,7,8,4,1,4,4,5,6,3,5,140
25,1,6,16,313,6,0,3,5,3,5,4,3,2,4,3,6,7,2,5,240
22,1,6,16,313,10,2,9,9,2,6,7,3,2,5,3,7,7,3,5,480
22,1,6,11,313,1,3,8,8,1,6,7,3,3,3,4,5,6,2,5,360
18,1,6,12,213,10,5,9,9,1,7,4,2,1,3,1,5,6,3,5,480
82,2,5,11,322,3,0,6,3,3,4,2,4,4,5,3,7,7,3,4,60
62,1,4,15,423,2,7,2,2,4,4,8,2,3,2,2,5,6,4,5,180
23,2,6,10,313,1,3,8,8,2,6,7,4,2,6,4,7,6,3,5,300
26,2,6,15,610,8,0,6,7,2,5,3,3,1,5,3,7,7,3,5,60
49,2,6,15,423,7,1,8,8,3,6,4,1,1,2,1,7,7,4,5,120
79,2,5,11,322,2,4,8,8,3,4,1,1,1,2,5,7,1,1,5,10
24,1,6,17,313,2,1,9,9,1,7,7,4,2,3,1,7,7,5,5,300
20,1,6,12,213,5,0,6,6,2,7,3,4,2,3,2,7,7,4,5,240
48,2,4,14,321,10,10,10,10,1,4,1,1,1,1,2,6,5,2,5,300
56,1,6,15,520,8,2,5,4,2,4,5,4,2,4,3,7,7,2,5,30
60,1,6,15,422,10,5,10,10,3,6,9,2,1,3,2,7,7,2,5,120
26,2,6,20,620,3,0,8,8,2,6,8,2,3,6,3,7,7,3,5,300
27,1,6,20,720,4,1,9,9,2,5,7,2,2,3,1,7,7,3,5,480
34,1,6,21,720,7,3,3,4,2,4,6,2,2,5,5,7,7,3,5,600
32,2,6,14,322,9,2,7,7,2,4,3,2,1,6,2,7,1,2,5,720
60,2,4,22,620,7,2,7,6,3,4,8,5,1,6,3,7,7,1,5,480
44,1,6,13,213,1,6,4,3,3,2,5,1,2,1,4,6,1,2,4,120
53,2,5,26,800,6,10,9,10,1,4,9,2,1,6,6,4,1,2,5,180
80,2,5,11,322,3,8,9,9,3,4,5,1,3,2,4,7,1,3,5,180
47,1,6,15,322,10,3,8,8,1,6,7,2,3,4,5,5,6,2,5,60
21,1,6,14,312,8,7,10,10,1,7,5,2,2,2,2,3,1,4,5,240
36,2,6,13,322,3,0,7,9,3,6,5,5,1,1,2,7,7,4,5,180
20,1,6,10,213,3,8,10,10,1,6,2,1,1,1,2,6,2,2,5,120
35,1,6,17,520,4,3,3,2,3,4,4,2,1,4,3,6,7,2,5,240
20,1,6,13,313,7,1,7,7,2,5,4,4,3,5,4,7,7,2,5,180
60,2,6,12,321,7,3,7,8,1,6,7,2,2,5,5,7,7,3,5,90
38,1,6,15,322,4,3,9,7,3,6,0,3,1,1,1,7,7,4,5,180
34,1,6,16,422,7,0,7,8,3,4,7,3,3,2,3,7,7,2,5,600
30,1,6,23,313,2,4,7,7,1,5,7,3,3,2,2,7,6,2,4,540
19,2,6,13,113,7,2,9,10,1,4,9,2,1,2,1,7,7,4,5,125
21,2,6,14,313,1,0,3,5,2,6,3,3,4,6,6,7,7,2,5,360
37,1,6,20,720,6,1,7,7,2,6,7,3,1,4,4,7,7,3,5,720
66,1,4,13,321,4,10,10,10,1,5,7,3,1,2,1,7,1,4,5,60
61,1,4,13,322,10,1,9,9,2,5,1,3,1,4,1,7,7,5,5,450
20,1,6,14,213,10,6,9,9,3,6,6,1,1,3,3,5,4,3,5,140
41,1,6,16,520,10,2,4,3,3,6,4,1,2,1,1,5,6,4,5,390
25,1,6,17,720,8,8,8,8,1,5,8,2,4,2,3,4,2,2,5,360
41,1,6,21,610,7,1,5,6,3,5,4,3,2,2,3,7,7,2,5,480
16,1,6,9,212,6,1,10,9,1,6,4,5,1,6,3,5,6,3,4,180
26,2,6,15,423,6,7,7,7,1,5,4,3,4,2,3,5,4,3,5,540
25,1,6,18,610,1,8,7,7,2,6,5,2,3,2,3,4,1,3,5,210
72,2,5,11,322,4,8,9,9,5,4,5,3,1,3,3,6,2,3,5,250
56,2,4,15,520,5,8,6,9,2,4,7,6,1,1,2,6,1,2,5,150
46,1,6,15,322,7,1,8,8,3,7,5,3,1,4,1,7,7,3,5,90
40,2,4,19,422,7,1,8,8,2,6,7,5,2,5,4,5,6,2,5,570
18,1,6,12,313,7,4,8,8,2,6,6,3,2,5,4,7,7,2,5,420
41,2,6,25,720,7,2,8,8,2,4,4,3,1,6,3,7,7,3,5,120
41,1,6,20,720,9,7,9,9,2,4,3,2,1,2,5,6,4,3,5,540
25,2,6,17,620,3,1,8,9,2,6,5,4,1,3,2,7,7,3,5,360
29,1,6,21,710,9,4,9,9,2,6,6,3,1,4,2,6,6,4,5,540
38,2,4,14,322,7,6,7,7,3,6,2,1,2,4,3,5,5,4,5,150
29,1,6,19,620,3,8,4,4,2,5,4,4,1,5,3,3,1,2,5,300
71,2,4,17,321,4,9,8,8,3,7,8,3,2,4,4,6,1,3,5,30
19,1,6,12,312,9,1,5,5,2,4,0,2,3,4,4,7,7,2,5,60
42,1,6,14,213,6,3,9,8,2,3,4,2,1,3,2,7,7,3,5,480
21,1,6,14,520,5,9,9,8,1,5,5,2,1,1,3,5,7,4,5,240
62,2,4,13,520,7,8,7,8,1,6,8,2,1,1,3,5,1,3,5,60
49,2,6,14,322,8,3,7,6,2,5,7,2,2,3,4,6,1,3,5,600
76,1,5,16,520,3,0,7,6,4,5,0,2,2,5,4,7,7,2,5,70
32,2,6,17,520,2,2,7,8,3,6,3,3,2,4,4,7,5,2,5,180
39,1,5,10,213,5,2,9,10,2,4,2,1,1,2,3,5,1,2,5,150
76,2,5,21,800,3,0,10,9,3,6,5,2,1,2,3,7,7,3,5,60
17,1,6,11,213,8,5,7,7,3,5,6,3,3,2,3,7,7,3,5,310
25,2,6,18,313,1,7,7,7,2,4,7,1,1,4,5,7,6,1,5,360
57,1,4,17,520,8,4,8,7,2,4,7,2,1,1,4,7,6,2,5,90
38,1,6,15,322,10,0,8,8,2,6,7,6,2,2,2,7,7,2,5,120
22,1,6,14,422,9,0,9,10,2,6,3,3,2,4,3,7,7,3,5,300
70,2,4,15,423,3,2,8,9,3,3,7,4,1,4,2,7,6,2,4,30
70,2,4,16,321,3,5,8,7,3,4,5,2,2,4,3,6,6,2,5,120
31,1,6,15,423,10,4,8,7,1,7,5,4,2,2,2,5,5,4,5,480
30,2,1,12,520,5,2,7,8,2,4,7,2,3,4,3,7,7,3,5,75
25,1,6,16,423,3,0,9,9,2,7,7,3,1,6,3,7,7,2,5,480
72,1,6,11,322,4,5,8,8,2,5,8,1,3,3,2,5,6,3,5,30
82,1,5,17,520,8,3,8,4,3,4,4,5,1,3,4,7,7,2,5,120
27,1,6,21,610,10,7,8,8,1,6,1,1,1,2,2,7,6,4,4,600
42,2,4,9,212,3,3,3,3,4,7,3,2,2,6,4,5,7,1,5,390
29,1,6,20,720,7,4,7,8,1,4,8,2,3,4,5,5,6,2,5,720
72,2,4,11,322,2,10,9,9,4,5,2,2,2,2,3,3,1,2,5,30
24,2,6,14,423,6,8,8,8,2,6,7,2,2,3,3,5,4,3,5,240
47,1,6,15,520,4,3,8,7,3,6,5,3,1,3,4,6,6,2,5,150
85,2,4,12,520,3,2,6,9,3,5,6,4,2,5,4,6,6,4,5,180
36,1,6,12,322,3,1,7,7,3,5,7,1,3,5,3,7,7,3,5,660
46,1,6,10,322,6,1,9,6,3,6,5,2,1,5,4,7,7,2,5,480
57,2,4,12,321,8,3,8,5,2,6,6,3,1,4,4,7,7,3,5,240
29,1,6,15,322,9,2,8,7,2,6,7,6,1,2,2,7,7,3,5,120
23,2,6,15,422,3,0,8,8,3,6,3,2,2,3,3,7,7,3,5,600
24,2,6,15,322,7,1,7,7,3,5,3,1,3,3,4,7,7,2,5,600
33,1,6,19,610,10,2,9,9,1,6,6,2,1,1,2,7,7,4,5,120
82,1,5,12,520,1,10,1,6,2,3,8,1,1,1,2,4,1,2,5,60
59,2,4,13,520,3,3,9,9,2,3,3,3,2,3,5,7,7,2,5,120
41,1,6,22,720,9,0,9,9,2,6,8,3,1,5,4,7,7,3,5,210
36,2,1,16,520,2,2,6,7,3,6,3,2,1,2,2,7,7,3,5,180
28,1,6,11,213,3,0,8,8,3,6,6,3,2,4,2,7,7,4,5,720
38,1,6,17,520,10,5,5,6,3,4,2,2,2,1,1,4,4,3,5,420
65,2,4,15,422,3,6,4,7,2,4,4,2,2,1,4,6,2,2,4,60
23,2,6,17,313,9,0,7,8,2,6,4,3,1,5,2,7,7,3,5,300
22,2,6,16,213,10,7,8,9,1,4,1,3,2,2,3,2,1,3,5,780
44,1,6,20,720,8,4,7,7,3,5,7,3,5,3,2,7,7,3,5,600
22,1,6,14,313,9,2,9,9,1,6,7,5,3,3,4,6,7,1,5,150
51,1,6,15,520,8,6,10,10,2,3,7,4,1,2,1,6,7,2,5,180
47,2,6,13,520,10,1,9,9,1,6,7,4,1,6,1,7,7,5,5,660
87,1,5,16,520,5,10,9,6,2,6,5,1,1,2,2,3,2,3,4,90
36,2,1,14,322,5,5,7,8,1,7,2,2,1,3,1,5,3,4,5,480
58,2,1,11,520,4,5,5,7,2,6,7,4,2,4,4,5,6,4,5,60
26,1,6,19,610,10,3,9,8,2,6,3,2,1,4,3,7,2,3,5,360
58,2,4,12,322,8,0,9,9,1,6,7,4,1,6,3,7,7,4,5,120
36,2,6,21,620,4,1,9,8,3,6,6,1,2,4,3,7,7,3,5,180
59,2,4,17,422,3,6,9,8,3,6,6,4,2,4,3,7,6,3,5,180
55,1,4,18,520,2,2,5,5,4,2,4,2,2,2,3,6,6,2,4,80
24,2,6,15,610,7,0,5,6,2,5,2,1,2,4,5,7,7,2,5,600
25,1,6,14,322,4,3,4,4,4,4,5,3,2,5,1,6,7,1,4,150
38,1,6,17,422,3,7,6,6,2,6,8,3,2,3,2,4,2,3,5,360
59,2,4,13,322,4,9,4,4,2,5,6,3,3,4,3,5,1,3,5,60
49,1,1,17,720,10,0,6,7,4,5,7,4,1,2,4,7,7,3,5,300
65,1,5,13,720,5,3,9,9,2,6,6,2,1,5,4,7,7,3,5,120
28,2,6,19,720,3,2,7,7,2,5,3,1,1,4,3,7,7,3,5,330
31,1,6,18,720,6,0,8,8,2,6,7,4,3,5,3,7,7,3,5,240
69,1,4,14,610,10,5,8,8,2,6,7,4,2,6,2,7,7,3,4,120
70,1,1,22,800,10,0,8,9,2,5,6,2,1,2,2,7,7,3,4,60
58,2,6,14,322,3,8,7,8,2,5,5,1,2,4,5,6,3,2,5,180
69,1,6,11,720,4,9,7,9,3,7,2,2,1,2,6,3,1,2,5,120
55,1,1,12,520,1,5,8,10,1,6,5,2,2,1,2,6,7,4,5,60
53,2,4,12,422,2,7,8,8,3,5,5,2,1,4,4,4,2,2,5,70
24,1,6,13,322,6,0,7,6,2,7,6,5,2,5,3,6,7,2,5,120
64,1,6,15,322,1,1,6,6,3,4,5,1,1,6,3,7,7,1,5,240
24,1,6,15,422,7,3,9,10,2,6,3,1,3,4,1,7,7,3,5,210
30,1,6,18,423,7,0,9,9,1,3,7,6,2,6,3,7,7,1,5,540
46,1,6,12,322,5,3,4,3,4,4,5,2,2,3,3,7,6,3,5,210
76,1,4,17,720,10,9,8,5,3,7,8,4,2,4,5,3,1,3,5,180
29,1,6,21,720,8,0,8,8,2,6,6,3,3,3,2,6,7,3,5,600
34,1,6,17,520,4,0,7,7,2,6,7,2,2,5,5,7,7,2,5,600
81,1,4,20,720,8,4,8,9,1,3,9,2,1,1,6,7,7,4,4,180
62,1,6,23,720,2,6,7,8,2,6,5,4,1,3,6,5,3,3,5,120
43,1,6,14,422,6,1,6,5,2,3,6,4,2,5,4,7,7,2,5,210
33,1,6,15,520,9,1,8,8,2,5,5,3,1,4,2,7,7,3,5,720
16,1,6,9,113,9,9,9,9,1,7,2,2,5,2,4,3,2,3,5,150
31,1,6,17,422,2,0,9,9,1,7,9,6,2,5,2,7,2,2,5,120
33,2,4,10,610,4,2,7,7,1,5,3,3,2,2,3,6,6,3,5,150
23,1,6,15,312,5,0,7,7,3,6,6,2,1,4,2,7,7,2,5,480
56,1,4,19,520,10,7,10,10,1,5,8,5,1,1,1,6,6,4,5,600
17,2,6,11,213,9,7,4,2,3,7,3,1,1,2,4,5,3,3,5,480
39,1,6,17,322,2,6,4,5,4,4,3,2,2,1,2,7,3,2,5,240
24,1,6,14,312,10,1,5,4,2,3,8,5,2,5,3,7,7,2,5,60
23,1,6,17,213,3,3,6,4,3,4,7,3,3,5,4,6,7,1,5,360
45,1,6,12,322,8,0,7,8,2,1,3,4,1,5,5,7,7,2,5,300
18,1,6,11,312,9,7,9,9,2,4,2,2,2,2,3,4,3,2,4,180
38,2,6,18,423,9,6,10,10,3,4,5,1,1,3,5,6,6,3,5,150
41,2,6,20,720,3,5,5,5,3,4,5,2,3,1,3,7,6,3,5,300
54,1,6,12,322,4,7,7,6,1,6,3,6,1,1,1,7,4,2,5,60
39,2,6,16,520,9,2,9,9,3,3,5,2,2,4,2,5,6,2,5,180
56,2,6,15,423,5,6,7,8,3,4,8,3,1,3,3,7,2,2,5,90
25,1,6,19,620,1,5,6,8,2,7,7,1,4,5,1,5,7,3,5,360
25,2,6,18,620,3,5,8,8,2,6,5,2,3,3,3,4,6,4,5,80
30,1,6,19,710,7,7,7,7,1,6,4,2,2,2,3,5,3,3,5,600
69,1,1,12,321,6,5,5,6,2,5,6,2,2,1,5,6,6,2,5,60
18,1,6,11,213,5,1,8,8,2,7,4,3,1,4,1,6,6,4,5,255
45,2,6,11,229,3,0,10,8,2,6,5,5,1,1,5,7,7,4,5,360
23,2,6,15,610,10,0,9,9,1,6,8,2,3,5,2,7,7,3,5,480
40,2,4,17,520,6,4,7,8,3,5,5,2,2,2,3,6,6,2,5,600
27,2,6,20,720,10,5,9,8,1,5,8,3,1,4,3,5,1,3,5,180
30,2,6,20,720,10,6,7,7,2,6,7,3,1,5,4,7,7,3,5,320
43,2,6,8,113,2,0,8,8,2,5,7,4,1,4,3,7,7,1,5,120
40,1,6,19,800,10,7,8,8,1,6,3,3,1,2,6,7,3,3,5,480
27,1,6,12,322,7,1,3,5,3,1,1,1,2,4,2,6,7,1,5,300
21,2,6,13,312,8,5,9,8,1,6,6,1,1,4,2,5,4,4,5,240
28,2,6,17,610,10,3,8,8,2,6,8,2,1,3,1,7,7,2,5,120
57,1,1,16,520,8,1,1,1,2,5,3,5,2,5,5,7,7,1,5,360
62,1,4,20,720,10,0,10,9,2,5,4,5,1,6,1,7,7,2,5,240
19,1,6,13,313,8,7,8,8,1,6,3,1,1,3,2,7,1,4,5,300
27,2,6,15,422,10,6,6,7,2,6,8,1,1,1,1,5,5,5,5,360
22,1,6,13,322,10,6,9,9,2,7,6,2,2,2,2,5,4,5,5,90
30,1,6,12,422,10,4,8,8,3,5,4,2,1,5,4,7,7,1,5,360
71,2,4,19,720,5,2,8,8,2,6,8,5,1,5,4,7,7,4,5,60
35,1,6,13,322,7,0,8,10,3,3,0,2,1,1,2,7,7,2,5,730
43,1,6,13,520,8,8,5,7,3,3,0,2,1,2,2,3,6,3,5,600
18,1,6,11,313,7,0,7,8,2,6,4,4,3,5,4,7,7,3,5,300
50,1,4,15,520,7,0,9,8,3,4,5,1,2,2,3,7,7,3,5,60
54,2,4,12,321,3,0,4,6,4,7,3,1,2,6,3,7,7,2,5,120
29,2,6,15,312,5,5,8,8,3,4,4,1,2,1,4,6,5,1,5,360
19,1,6,12,313,10,7,9,7,2,6,5,4,1,2,2,4,3,3,5,330
40,2,6,13,322,4,10,1,4,1,3,5,2,1,1,3,3,1,4,5,120
34,2,6,19,720,10,1,8,8,2,4,6,1,1,5,3,7,7,3,5,180
68,2,4,15,322,4,3,7,8,1,4,7,2,1,5,4,6,6,2,5,30
16,1,6,10,213,5,7,9,8,1,6,5,4,1,3,3,2,1,2,5,240
21,2,2,13,322,4,0,6,3,2,6,5,1,2,2,1,7,7,3,5,270
82,2,5,11,322,2,5,10,7,4,5,0,4,1,1,5,7,1,3,5,30
27,1,6,19,720,2,0,9,9,2,5,7,4,2,4,3,7,7,3,5,300
29,2,6,13,321,6,0,4,7,2,4,5,1,3,1,1,7,7,3,5,450
29,1,6,20,610,10,3,8,8,3,6,5,2,2,4,2,7,6,3,5,120
16,2,6,10,313,9,7,8,7,2,6,7,5,3,3,2,5,4,3,5,540
23,1,6,13,322,8,0,8,8,2,6,8,5,2,6,3,7,7,2,5,270
79,1,5,13,520,5,6,10,8,2,5,7,3,2,3,4,7,6,4,5,180
59,2,6,14,321,2,8,7,7,2,3,2,3,1,2,5,4,2,2,5,30
16,1,6,11,113,6,10,7,10,1,7,4,1,1,1,1,5,5,2,5,300
36,1,6,23,720,5,0,6,6,2,4,7,2,3,5,4,7,7,2,5,450
33,2,6,21,720,5,0,3,4,3,4,5,2,2,2,2,7,7,3,5,600
44,2,6,15,520,5,8,9,9,2,5,3,2,1,2,2,4,3,3,5,150
40,1,6,19,520,2,0,8,8,4,4,2,2,1,6,5,7,7,2,5,540
75,2,5,21,321,3,8,8,10,3,6,5,3,1,1,2,5,1,5,5,180
36,1,6,18,710,9,1,8,8,2,6,2,4,1,6,2,7,1,3,5,540
29,1,6,13,322,8,6,7,8,2,4,4,2,3,3,4,7,4,2,5,180
40,2,6,17,520,5,0,6,5,2,4,5,3,1,6,5,7,7,2,5,600
49,1,6,13,322,4,0,5,5,3,2,2,4,1,3,5,7,7,2,5,120
33,2,6,16,422,3,0,9,8,2,6,2,2,1,5,2,7,7,4,5,60
66,2,4,13,520,3,7,10,10,2,6,4,2,2,2,5,5,1,2,5,180
54,1,6,13,322,9,0,7,7,3,2,7,2,2,3,4,7,7,3,5,60
35,2,6,13,322,8,0,5,5,4,2,7,2,1,3,5,7,7,2,5,120
23,2,6,10,322,7,5,7,8,2,6,6,4,1,1,2,6,6,3,5,300
22,1,6,14,313,8,2,8,8,1,4,6,5,1,2,3,7,6,1,5,150
49,2,6,18,720,4,1,8,8,1,6,4,2,1,5,3,7,7,4,5,150
37,2,6,21,800,9,0,8,8,2,5,7,3,1,4,2,7,7,4,5,540
29,2,6,16,720,10,6,9,9,1,5,5,3,2,3,2,5,6,3,5,180
26,2,6,19,710,8,5,8,8,2,3,8,5,2,3,3,7,4,2,5,360
24,1,6,12,213,1,7,5,6,2,6,3,1,2,5,2,3,2,2,5,270
30,1,6,15,422,8,1,8,9,3,4,7,2,2,5,2,7,7,2,5,90
39,1,6,18,520,9,5,7,6,2,4,3,5,1,2,4,5,5,3,5,240
30,1,6,20,620,5,8,9,8,1,6,10,3,1,3,2,5,6,4,5,240
22,1,6,15,313,10,3,9,8,1,6,8,4,2,4,1,5,6,4,5,360
39,1,6,15,520,10,9,9,9,1,6,6,3,2,5,2,6,6,3,5,210
20,2,6,14,422,9,8,7,8,2,4,1,1,1,1,2,7,7,3,5,180
21,1,6,13,322,2,0,8,8,1,3,6,1,1,5,1,7,7,2,5,540
35,1,6,13,322,10,1,8,8,3,6,7,2,3,3,3,7,7,2,5,120
64,1,4,23,720,8,0,8,7,3,5,8,2,1,4,4,7,6,2,5,180
48,2,4,13,213,5,0,9,9,1,2,5,1,1,2,4,7,7,1,5,780
45,2,6,17,610,5,7,8,7,2,6,7,2,2,4,5,7,6,2,5,600
59,1,1,21,720,9,0,8,8,3,6,5,3,4,4,5,6,7,4,5,120
20,2,6,14,313,6,7,7,7,3,6,5,3,1,3,3,5,1,2,5,240
23,2,6,16,313,2,0,6,8,2,6,7,3,3,5,3,7,7,1,5,420
67,2,5,14,423,10,5,8,7,2,6,7,4,1,3,3,6,2,4,5,30
72,2,5,12,321,10,8,10,9,2,6,3,2,1,5,3,4,2,3,5,90
39,2,6,13,322,6,6,8,9,1,6,6,4,1,5,2,5,7,4,5,180
25,2,6,17,313,9,4,6,7,2,6,6,3,1,2,3,5,2,3,5,720
52,1,4,18,423,1,5,0,4,4,3,2,2,2,2,3,7,5,4,5,60
62,2,4,15,520,1,10,6,7,4,2,0,1,2,4,4,5,1,1,5,60
40,1,6,18,610,8,6,8,7,3,6,3,4,2,2,4,6,7,3,5,420
39,2,6,15,423,5,1,8,7,2,4,4,4,1,2,1,7,7,2,5,180
33,2,6,15,322,3,6,5,6,1,6,2,2,1,3,3,5,6,3,5,180
58,1,6,11,322,1,2,5,3,4,5,3,3,3,5,5,7,6,2,5,450
26,1,6,14,423,7,0,8,8,2,4,3,1,2,3,2,7,7,3,5,540
32,2,6,21,520,5,1,8,8,3,6,8,2,2,5,5,7,7,2,5,300
30,2,6,17,423,2,1,10,7,2,7,9,5,2,6,2,7,7,3,5,180
56,2,4,15,321,8,2,10,8,2,6,8,1,1,2,2,7,6,1,5,600
22,1,6,15,322,7,7,10,9,1,6,5,5,2,2,3,5,7,3,5,360
25,1,6,14,322,6,0,6,6,2,6,3,2,3,2,3,7,7,2,5,90
20,2,6,11,313,5,1,9,8,1,7,8,3,2,6,2,7,7,3,5,360
67,1,5,13,322,4,2,10,10,2,4,7,4,1,2,2,7,7,2,5,30
48,1,6,14,520,7,0,4,4,2,2,5,1,2,2,4,7,7,2,5,300
62,1,4,16,520,5,0,8,8,2,6,7,2,2,2,5,7,7,2,5,240
52,2,6,19,720,8,6,8,8,2,4,3,1,3,2,2,6,2,3,5,240
36,2,4,10,212,4,0,5,5,3,3,2,2,2,3,2,7,7,1,5,540
22,2,6,13,213,2,6,5,7,2,7,5,3,1,4,1,7,5,3,5,240
26,2,6,18,313,1,0,8,7,2,5,7,2,1,6,2,7,7,3,5,360
24,2,6,14,312,1,2,7,7,1,5,7,2,3,3,2,5,7,2,5,240
52,2,6,15,610,2,10,1,9,3,3,3,4,1,2,4,4,1,2,5,240
22,2,6,14,313,3,4,5,6,2,7,5,2,1,2,1,7,7,3,5,195
55,1,4,13,322,3,3,6,3,3,3,2,2,1,2,3,6,6,1,5,60
63,2,4,14,720,2,10,8,8,1,7,1,4,1,1,5,2,1,5,5,120
72,1,6,15,710,3,0,7,7,3,5,9,3,2,5,4,6,7,4,5,120
36,1,6,20,720,6,5,7,7,1,6,4,6,1,2,3,6,5,3,5,360
57,2,4,12,322,2,3,8,9,2,6,8,4,1,3,2,7,7,4,5,120
29,2,6,16,610,3,0,4,4,2,3,6,1,1,4,5,7,7,1,5,240
42,1,6,24,720,6,7,8,7,2,5,7,4,3,2,4,3,1,3,5,360
16,2,6,10,213,10,6,9,9,1,4,4,1,1,5,3,5,5,2,5,60
28,2,6,20,620,7,0,8,8,2,7,6,3,2,3,2,7,7,3,5,360
59,2,4,14,322,6,10,5,9,1,7,5,1,2,2,2,7,1,4,5,90
42,1,4,15,321,9,2,8,8,2,5,7,2,2,2,4,7,7,2,5,300
16,1,6,10,113,10,0,8,8,2,5,4,3,2,5,3,7,7,3,5,240
78,1,5,15,322,4,8,6,6,4,6,2,2,2,1,2,3,1,3,5,660
20,2,6,14,313,5,7,8,9,2,6,6,2,1,3,1,5,3,3,5,210
22,2,6,13,313,7,3,5,5,3,6,5,4,2,5,2,7,7,3,5,300
52,1,1,16,720,8,0,8,8,2,4,6,2,1,3,4,7,7,2,5,600
19,2,6,12,313,9,0,9,9,2,6,7,2,1,2,4,7,7,2,5,60
62,2,5,12,322,2,1,5,2,4,6,8,1,2,2,4,7,7,3,5,90
29,1,4,17,422,6,6,7,7,2,5,9,1,1,5,5,5,7,2,5,420
66,2,5,16,520,2,10,5,5,3,7,8,2,2,2,4,3,1,4,5,10
30,1,6,16,610,8,0,9,8,1,6,8,5,1,5,3,7,7,3,5,610
46,2,6,14,322,6,0,4,7,2,4,10,1,1,2,2,7,7,2,5,540
31,2,6,16,620,8,3,8,8,2,5,6,2,1,2,3,7,7,2,5,210
20,1,6,13,313,3,4,4,6,2,6,6,2,3,5,2,7,6,2,5,270
57,2,6,15,610,6,4,8,8,2,4,4,2,2,2,3,7,6,4,5,60
55,1,4,20,800,8,7,8,8,2,3,7,1,2,3,4,3,2,2,5,120
